id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
8054,Corcos del Valle,Valladolid,Castilla y León,47055,https://corcosdelvalle.ayuntamientosdevalladolid.es,,,,,
8055,Corrales de Duero,Valladolid,Castilla y León,47056,https://corralesdeduero.ayuntamientosdevalladolid.es,,,,,
8056,Cubillas de Santa Marta,Valladolid,Castilla y León,47057,https://cubillasdesantamarta.ayuntamientosdevalladolid.es,,,,,
8057,Cuenca de Campos,Valladolid,Castilla y León,47058,https://cuencadecampos.ayuntamientosdevalladolid.es,,,,,
8058,Curiel de Duero,Valladolid,Castilla y León,47059,https://curieldeduero.ayuntamientosdevalladolid.es,,,,,
8059,Encinas de Esgueva,Valladolid,Castilla y León,47060,https://encinasdeesgueva.ayuntamientosdevalladolid.es,,,,,
8060,Esguevillas de Esgueva,Valladolid,Castilla y León,47061,https://esguevillasdeesgueva.ayuntamientosdevalladolid.es,,,,,
8061,Fombellida,Valladolid,Castilla y León,47062,https://fombellida.ayuntamientosdevalladolid.es,,,,,
8062,Fompedraza,Valladolid,Castilla y León,47063,https://fompedraza.ayuntamientosdevalladolid.es,,,,,
8063,Fontihoyuelo,Valladolid,Castilla y León,47064,https://fontihoyuelo.ayuntamientosdevalladolid.es,,,,,
8064,Fresno el Viejo,Valladolid,Castilla y León,47065,https://fresnoelviejo.ayuntamientosdevalladolid.es,,,,,
8065,Fuensaldaña,Valladolid,Castilla y León,47066,https://fuensaldana.ayuntamientosdevalladolid.es,,,,,
8066,Fuente el Sol,Valladolid,Castilla y León,47067,https://fuenteelsol.ayuntamientosdevalladolid.es,,,,,
8067,Fuente-Olmedo,Valladolid,Castilla y León,47068,https://fuenteolmedo.ayuntamientosdevalladolid.es,,,,,
8068,Gallegos de Hornija,Valladolid,Castilla y León,47069,https://gallegosdehornija.ayuntamientosdevalladolid.es,,,,,
8069,Gatón de Campos,Valladolid,Castilla y León,47070,https://gatondecampos.ayuntamientosdevalladolid.es,,,,,
8070,Geria,Valladolid,Castilla y León,47071,https://geria.ayuntamientosdevalladolid.es,,,,,
8071,Herrín de Campos,Valladolid,Castilla y León,47073,https://herrindecampos.ayuntamientosdevalladolid.es,,,,,
8072,Hornillos de Eresma,Valladolid,Castilla y León,47074,https://hornillosdeeresma.ayuntamientosdevalladolid.es,,,,,
8073,Íscar,Valladolid,Castilla y León,47075,https://www.villadeiscar.es,,,,,
8074,Laguna de Duero,Valladolid,Castilla y León,47076,https://www.lagunadeduero.org,,,,,
8075,Langayo,Valladolid,Castilla y León,47077,https://langayo.ayuntamientosdevalladolid.es,,,,,
8076,Llano de Olmedo,Valladolid,Castilla y León,47079,https://llanodeolmedo.ayuntamientosdevalladolid.es,,,,,
8077,Lomoviejo,Valladolid,Castilla y León,47078,https://lomoviejo.ayuntamientosdevalladolid.es,,,,,
8078,Manzanillo,Valladolid,Castilla y León,47080,https://manzanillo.ayuntamientosdevalladolid.es,,,,,
8079,Marzales,Valladolid,Castilla y León,47081,https://marzales.ayuntamientosdevalladolid.es,,,,,
8080,Matapozuelos,Valladolid,Castilla y León,47082,https://matapozuelos.ayuntamientosdevalladolid.es,,,,,
8081,Matilla de los Caños,Valladolid,Castilla y León,47083,https://matilladeloscanos.ayuntamientosdevalladolid.es,,,,,
8082,Mayorga,Valladolid,Castilla y León,47084,https://mayorga.ayuntamientosdevalladolid.es,,,,,
8083,Medina de Rioseco,Valladolid,Castilla y León,47086,https://medinaderioseco.org,,,,,
8084,Medina del Campo,Valladolid,Castilla y León,47085,https://www.ayto-medinadelcampo.es,,,,,
8085,Megeces,Valladolid,Castilla y León,47087,https://megeces.ayuntamientosdevalladolid.es,,,,,
8086,Melgar de Abajo,Valladolid,Castilla y León,47088,https://melgardeabajo.ayuntamientosdevalladolid.es,,,,,
8087,Melgar de Arriba,Valladolid,Castilla y León,47089,https://melgardearriba.ayuntamientosdevalladolid.es,,,,,
8088,Mojados,Valladolid,Castilla y León,47090,https://mojados.ayuntamientosdevalladolid.es,,,,,
8089,Monasterio de Vega,Valladolid,Castilla y León,47091,https://monasteriodevega.ayuntamientosdevalladolid.es,,,,,
8090,Montealegre de Campos,Valladolid,Castilla y León,47092,https://montealegredecampos.ayuntamientosdevalladolid.es,,,,,
8091,Montemayor de Pililla,Valladolid,Castilla y León,47093,https://montemayordepililla.ayuntamientosdevalladolid.es,,,,,
8092,Moral de la Reina,Valladolid,Castilla y León,47094,https://moraldelareina.ayuntamientosdevalladolid.es,,,,,
8093,Moraleja de las Panaderas,Valladolid,Castilla y León,47095,https://moralejadelaspanaderas.ayuntamientosdevalladolid.es,,,,,
8094,Morales de Campos,Valladolid,Castilla y León,47096,https://moralesdecampos.ayuntamientosdevalladolid.es,,,,,
8095,Mota del Marqués,Valladolid,Castilla y León,47097,https://motadelmarques.ayuntamientosdevalladolid.es,,,,,
8096,Mucientes,Valladolid,Castilla y León,47098,https://mucientes.ayuntamientosdevalladolid.es,,,,,
8097,La Mudarra,Valladolid,Castilla y León,47099,https://lamudarra.ayuntamientosdevalladolid.es,,,,,
8098,Muriel,Valladolid,Castilla y León,47100,https://muriel.ayuntamientosdevalladolid.es,,,,,
8099,Nava del Rey,Valladolid,Castilla y León,47101,https://ayto-navadelrey.com,,,,,
8100,Nueva Villa de las Torres,Valladolid,Castilla y León,47102,https://nuevavilladelastorres.ayuntamientosdevalladolid.es,,,,,
8101,Olivares de Duero,Valladolid,Castilla y León,47103,https://olivaresdeduero.ayuntamientosdevalladolid.es,,,,,
8102,Olmedo,Valladolid,Castilla y León,47104,https://olmedo.ayuntamientosdevalladolid.es,,,,,
8103,Olmos de Esgueva,Valladolid,Castilla y León,47105,https://olmosdeesgueva.ayuntamientosdevalladolid.es,,,,,
