id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
6822,Casarrubios del Monte,Toledo,Castilla-La Mancha,45041,https://www.casarrubiosdelmonte.es,,,40.185405,-4.0377056,2026-07-28 10:01:15.223766+00
6823,Casasbuenas,Toledo,Castilla-La Mancha,45042,https://www.casasbuenas.es,,,39.7607428,-4.1264909,2026-07-28 10:01:16.624283+00
6824,Castillo de Bayuela,Toledo,Castilla-La Mancha,45043,https://www.castillodebayuela.es,,,40.0998825,-4.6851982,2026-07-28 10:01:18.028194+00
6825,Cazalegas,Toledo,Castilla-La Mancha,45045,https://www.cazalegas.es,,,40.0099432,-4.6772621,2026-07-28 10:01:19.428896+00
6826,Cebolla,Toledo,Castilla-La Mancha,45046,https://www.cebolla.es,,,39.9470727,-4.5726539,2026-07-28 10:01:20.895113+00
6827,Cedillo del Condado,Toledo,Castilla-La Mancha,45047,https://www.cedillodelcondado.es,,,40.1153734,-3.9257738,2026-07-28 10:01:22.558864+00
6828,"Cerralbos, Los",Toledo,Castilla-La Mancha,45048,https://www.loscerralbos.es,,,39.9807911,-4.5723966,2026-07-28 10:01:24.225137+00
6829,Cervera de los Montes,Toledo,Castilla-La Mancha,45049,https://www.cerveradelosmontes.es,,,40.0514382,-4.8102512,2026-07-28 10:01:25.847788+00
6830,Chozas de Canales,Toledo,Castilla-La Mancha,45056,https://www.chozasdecanales.es,,,40.0994053,-4.0438492,2026-07-28 10:01:27.455526+00
6831,Chueca,Toledo,Castilla-La Mancha,45057,https://www.chueca.es,,,39.7318213,-3.9436324,2026-07-28 10:01:29.093684+00
6832,Ciruelos,Toledo,Castilla-La Mancha,45050,https://www.ciruelos.es,,,39.9383171,-3.6137358,2026-07-28 10:01:30.528728+00
6833,Cobeja,Toledo,Castilla-La Mancha,45051,https://www.cobeja.es,,,40.0235161,-3.8581058,2026-07-28 10:01:32.15763+00
6834,Cobisa,Toledo,Castilla-La Mancha,45052,https://www.cobisa.es,,,39.8044211,-4.0247277,2026-07-28 10:01:33.555448+00
6835,Consuegra,Toledo,Castilla-La Mancha,45053,https://www.consuegra.es,,,39.460918,-3.6070786,2026-07-28 10:01:35.10775+00
6836,Corral de Almaguer,Toledo,Castilla-La Mancha,45054,https://www.corraldealmaguer.es,,,39.7607947,-3.168367,2026-07-28 10:01:36.528775+00
6837,Cuerva,Toledo,Castilla-La Mancha,45055,https://www.cuerva.es,,,39.6639009,-4.2103258,2026-07-28 10:01:37.941983+00
6838,Domingo Pérez,Toledo,Castilla-La Mancha,45058,https://www.domingoperez.es,,,39.9757512,-4.5049656,2026-07-28 10:01:39.623384+00
6839,Dosbarrios,Toledo,Castilla-La Mancha,45059,https://www.dosbarrios.com,,,39.8833764,-3.4820586,2026-07-28 10:01:41.235281+00
6840,Erustes,Toledo,Castilla-La Mancha,45060,https://www.erustes.es,,,39.9558916,-4.4979461,2026-07-28 10:01:42.805521+00
6841,Escalona,Toledo,Castilla-La Mancha,45061,https://www.escalona.es,,,40.1665576,-4.4038607,2026-07-28 10:01:44.355323+00
6842,Escalonilla,Toledo,Castilla-La Mancha,45062,https://www.escalonilla.es,,,39.9249689,-4.3488172,2026-07-28 10:01:45.975053+00
6843,Espinoso del Rey,Toledo,Castilla-La Mancha,45063,https://www.espinosodelrey.es,,,39.6525317,-4.7842048,2026-07-28 10:01:47.595709+00
6844,Esquivias,Toledo,Castilla-La Mancha,45064,https://www.esquivias.es,,,40.1040681,-3.7674804,2026-07-28 10:01:49.209131+00
6845,"Estrella, La",Toledo,Castilla-La Mancha,45065,https://www.laestrella.es,,,39.6898035,-5.0933003,2026-07-28 10:01:50.811208+00
6846,Fuensalida,Toledo,Castilla-La Mancha,45066,https://www.fuensalida.com,,,40.0530549,-4.2088378,2026-07-28 10:01:52.438033+00
6847,Gálvez,Toledo,Castilla-La Mancha,45067,https://www.galvez.es,,,39.7005585,-4.2737085,2026-07-28 10:01:54.19172+00
6848,Garciotum,Toledo,Castilla-La Mancha,45068,https://www.garciotum.es,,,40.0986693,-4.6470658,2026-07-28 10:01:55.630431+00
6849,Gerindote,Toledo,Castilla-La Mancha,45069,https://www.gerindote.es,,,39.9655586,-4.3022455,2026-07-28 10:01:57.059081+00
6850,Guadamur,Toledo,Castilla-La Mancha,45070,https://www.guadamur.es,,,39.8113689,-4.1488803,2026-07-28 10:01:58.489077+00
6851,"Guardia, La",Toledo,Castilla-La Mancha,45071,https://www.laguardia.es,,,39.7870986,-3.4757592,2026-07-28 10:02:00.237554+00
6852,"Herencias, Las",Toledo,Castilla-La Mancha,45072,https://www.lasherencias.es,,,39.9119696,-4.8697085,2026-07-28 10:02:01.903585+00
6853,Herreruela de Oropesa,Toledo,Castilla-La Mancha,45073,https://www.herrerueladeoropesa.es,,,39.8887993,-5.2421986,2026-07-28 10:02:03.437271+00
6854,Hinojosa de San Vicente,Toledo,Castilla-La Mancha,45074,https://www.hinojosadesanvicente.es,,,40.1046807,-4.7225424,2026-07-28 10:02:04.86169+00
6855,Hontanar,Toledo,Castilla-La Mancha,45075,https://www.hontanar.es,,,39.6123384,-4.4982966,2026-07-28 10:02:06.535591+00
6856,Hormigos,Toledo,Castilla-La Mancha,45076,https://www.hormigos.es,,,40.0978717,-4.4443425,2026-07-28 10:02:08.141267+00
6857,Huecas,Toledo,Castilla-La Mancha,45077,https://www.huecas.es,,,40.011646,-4.195586,2026-07-28 10:02:09.749565+00
6858,Huerta de Valdecarábanos,Toledo,Castilla-La Mancha,45078,https://www.huertadevaldecarabanos.es,,,39.862804,-3.6112173,2026-07-28 10:02:11.34572+00
6859,"Iglesuela del Tiétar, La",Toledo,Castilla-La Mancha,45079,https://www.laiglesueladeltietar.es,,,40.2326671,-4.7515028,2026-07-28 10:02:12.917419+00
6860,Illán de Vacas,Toledo,Castilla-La Mancha,45080,https://www.illandevacas.es,,,39.9710315,-4.5570488,2026-07-28 10:02:14.517843+00
6861,Illescas,Toledo,Castilla-La Mancha,45081,https://www.illescas.es,,,40.1248436,-3.8492688,2026-07-28 10:02:15.970625+00
6862,Lagartera,Toledo,Castilla-La Mancha,45082,https://www.lagartera.es,,,39.9065329,-5.2009586,2026-07-28 10:02:17.634918+00
6863,Layos,Toledo,Castilla-La Mancha,45083,https://www.layos.es,,,39.77672,-4.0638382,2026-07-28 10:02:19.346725+00
6864,Lillo,Toledo,Castilla-La Mancha,45084,https://www.lillo.es,,,39.7231443,-3.304908,2026-07-28 10:02:21.097239+00
6865,Lominchar,Toledo,Castilla-La Mancha,45085,https://www.lominchar.es,,,40.0900948,-3.9665995,2026-07-28 10:02:22.66892+00
6866,Lucillos,Toledo,Castilla-La Mancha,45086,https://www.lucillos.es,,,39.9849265,-4.6117589,2026-07-28 10:02:24.290884+00
6867,Madridejos,Toledo,Castilla-La Mancha,45087,https://www.madridejos.es,,,39.4699854,-3.5323696,2026-07-28 10:02:25.742129+00
6868,Magán,Toledo,Castilla-La Mancha,45088,https://www.magan.es,,,39.961848,-3.9308991,2026-07-28 10:02:27.400927+00
6869,Malpica de Tajo,Toledo,Castilla-La Mancha,45089,https://www.malpicadetajo.es,,,39.8946197,-4.54845,2026-07-28 10:02:29.089911+00
6870,Manzaneque,Toledo,Castilla-La Mancha,45090,https://www.manzaneque.es,,,39.635631,-3.7930731,2026-07-28 10:02:30.700798+00
6871,Maqueda,Toledo,Castilla-La Mancha,45091,https://www.maqueda.es,,,40.0655255,-4.3705358,2026-07-28 10:02:32.336223+00
6872,Marjaliza,Toledo,Castilla-La Mancha,45092,https://www.marjaliza.es,,,39.5632323,-3.9343743,2026-07-28 10:02:33.776937+00
6873,Marrupe,Toledo,Castilla-La Mancha,45093,https://www.marrupe.es,,,40.0901761,-4.7942637,2026-07-28 10:02:35.415394+00
6874,Mascaraque,Toledo,Castilla-La Mancha,45094,https://www.mascaraque.es,,,39.7160016,-3.8124941,2026-07-28 10:02:37.011475+00
6875,"Mata, La",Toledo,Castilla-La Mancha,45095,https://www.lamata.es,,,39.9430829,-4.4379535,2026-07-28 10:02:39.016714+00
6876,Mazarambroz,Toledo,Castilla-La Mancha,45096,https://www.mazarambroz.es,,,39.694389,-4.0211162,2026-07-28 10:02:40.608765+00
6877,Mejorada,Toledo,Castilla-La Mancha,45097,https://www.ayto-mejorada.es,,,40.010038,-4.8831104,2026-07-28 10:02:42.045197+00
6878,Menasalbas,Toledo,Castilla-La Mancha,45098,https://www.menasalbas.es,,,39.6410143,-4.2836557,2026-07-28 10:02:43.590396+00
6879,Méntrida,Toledo,Castilla-La Mancha,45099,https://www.mentrida.es,,,40.2379032,-4.1945535,2026-07-28 10:02:45.211757+00
6880,Mesegar de Tajo,Toledo,Castilla-La Mancha,45100,https://www.mesegardetajo.es,,,39.9253874,-4.5020573,2026-07-28 10:02:46.768452+00
6881,Miguel Esteban,Toledo,Castilla-La Mancha,45101,https://www.miguelesteban.es,,,39.5260507,-3.076188,2026-07-28 10:02:48.490915+00
6882,Mocejón,Toledo,Castilla-La Mancha,45102,https://www.mocejon.es,,,39.9381943,-3.9168339,2026-07-28 10:02:50.124703+00
6883,Mohedas de la Jara,Toledo,Castilla-La Mancha,45103,https://www.mohedasdelajara.es,,,39.6042018,-5.1440056,2026-07-28 10:02:51.746858+00
6884,Montearagón,Toledo,Castilla-La Mancha,45104,https://www.montearagon.es,,,39.964403,-4.631065,2026-07-28 10:02:53.381298+00
6885,Montesclaros,Toledo,Castilla-La Mancha,45105,https://www.montesclaros.es,,,40.106226,-4.9389917,2026-07-28 10:02:54.934505+00
6886,Mora,Toledo,Castilla-La Mancha,45106,https://www.mora.es,,,39.683223,-3.7727849,2026-07-28 10:02:56.598219+00
6887,Nambroca,Toledo,Castilla-La Mancha,45107,https://www.nambroca.es,,,39.7978442,-3.9444599,2026-07-28 10:02:58.219721+00
6888,"Nava de Ricomalillo, La",Toledo,Castilla-La Mancha,45108,https://www.lanavadericomalillo.es,,,39.6494555,-4.9903057,2026-07-28 10:02:59.900601+00
6889,Navahermosa,Toledo,Castilla-La Mancha,45109,https://www.navahermosa.es,,,39.6334281,-4.4691896,2026-07-28 10:03:01.451005+00
6890,Navalcán,Toledo,Castilla-La Mancha,45110,https://www.navalcan.es,,,40.0690965,-5.0931741,2026-07-28 10:03:03.046571+00
6891,Navalmoralejo,Toledo,Castilla-La Mancha,45111,https://www.navalmoralejo.es,,,39.739225,-5.1429775,2026-07-28 10:03:04.695679+00
6892,"Navalmorales, Los",Toledo,Castilla-La Mancha,45112,https://www.losnavalmorales.es,,,39.7185009,-4.6414652,2026-07-28 10:03:06.28981+00
6893,"Navalucillos, Los",Toledo,Castilla-La Mancha,45113,https://www.losnavalucillos.es,,,39.5472915,-4.6430274,2026-07-28 10:03:07.892649+00
6894,Navamorcuende,Toledo,Castilla-La Mancha,45114,https://www.navamorcuende.es,,,40.1575366,-4.7854397,2026-07-28 10:03:09.567637+00
6895,Noblejas,Toledo,Castilla-La Mancha,45115,https://www.noblejas.es,,,39.9803187,-3.4403876,2026-07-28 10:03:11.145066+00
6896,Noez,Toledo,Castilla-La Mancha,45116,https://www.noez.es,,,39.7409874,-4.1842477,2026-07-28 10:03:12.776087+00
6897,Nombela,Toledo,Castilla-La Mancha,45117,https://www.nombela.es,,,40.1570908,-4.5033817,2026-07-28 10:03:14.226154+00
6898,Novés,Toledo,Castilla-La Mancha,45118,https://www.noves.es,,,40.0450267,-4.2730023,2026-07-28 10:03:15.928545+00
6899,Numancia de la Sagra,Toledo,Castilla-La Mancha,45119,https://www.numanciadelasagra.es,,,40.0785096,-3.8569693,2026-07-28 10:03:17.573404+00
6900,Nuño Gómez,Toledo,Castilla-La Mancha,45120,https://www.nunogomez.es,,,40.1149907,-4.6180673,2026-07-28 10:03:19.212837+00
6901,Ocaña,Toledo,Castilla-La Mancha,45121,https://www.ocana.es,,,39.9586665,-3.5007717,2026-07-28 10:03:20.835163+00
6902,Olías del Rey,Toledo,Castilla-La Mancha,45122,https://www.oliasdelrey.es,,,39.9447357,-3.9872516,2026-07-28 10:03:22.454198+00
6903,Ontígola,Toledo,Castilla-La Mancha,45123,https://www.ontigola.es,,,40.00348,-3.572782,2026-07-28 10:03:24.101305+00
6904,Orgaz,Toledo,Castilla-La Mancha,45124,https://www.orgaz.es,,,39.6486431,-3.8746954,2026-07-28 10:03:25.765643+00
6905,Oropesa,Toledo,Castilla-La Mancha,45125,https://www.oropesa.es,,,39.917226,-5.1747521,2026-07-28 10:03:27.476216+00
